Item Code,Date,Quantity,Cost,Category,Type,Material,GDP,CPI
JK/HK-07,2016-03,2,200,Home Decor,Hook,Metal,33637.66,268
JK/HK-07,2016-05,3,266.64,Home Decor,Hook,Metal,33911.15,275
JK/HK-07,2015-09,1,89,Home Decor,Hook,Metal,32029.62,266
JK/HK-07,2015-11,4,356,Home Decor,Hook,Metal,32025.23,270
JK/HK-07,2016-05,6,533.34,Home Decor,Hook,Metal,33911.15,275
JK/HK-07,2015-09,2,178,Home Decor,Hook,Metal,32029.62,266
JK/HK-07,2015-08,4,356,Home Decor,Hook,Metal,32029.62,264
JK/HK-07,2015-11,7,622.23,Home Decor,Hook,Metal,32025.23,270
JK/HK-07,2016-05,6,533.34,Home Decor,Hook,Metal,33911.15,275
JK/HK-07,2015-02,1,90,Home Decor,Hook,Metal,30710.14,253
JK/HK-07,2015-11,2,177.12,Home Decor,Hook,Metal,32025.23,270
JK/HK-07,2015-10,2,200,Home Decor,Hook,Metal,32025.23,269
JK/HK-07,2017-05,2,176.22,Home Decor,Hook,Metal,37034.64,278
JK/HK-07,2016-05,1,88.89,Home Decor,Hook,Metal,33911.15,275
JKBKT-01,2012-12,2,300,Home Decor,Objects,Wood,24562.2,219
JKBKT-01,2014-02,1,2000,Home Decor,Objects,Wood,28078.99,238
JKLMP-01,2016-08,1,1330,Home Decor,,Wood,35178.57,278
JKLMP-01,2016-08,1,622,Home Decor,,Wood,35178.57,278
JKLMP-01,2016-05,1,1244.46,Home Decor,,Wood,33911.15,275
JKLMP-01,2016-04,1,1244.46,Home Decor,,Wood,33911.15,271
JKMCN-01,2016-12,1,1585.98,Home Decor,,Wood,35688.54,275
JKMCN-01,2016-08,1,1585.98,Home Decor,,Wood,35178.57,278
JKMCN-01,2016-11,1,1710,Home Decor,,Wood,35688.54,277
JKMCN-01,2016-03,1,2400,Home Decor,,Wood,33637.66,268
JKMCN-02,2015-07,1,1778,Home Decor,,Wood,32029.62,263
JKMCN-02,2015-01,2,1777.78,Home Decor,,Wood,30710.14,254
JKPT-02,2015-01,1,1778,Home Decor,,Wood,30710.14,254
JKPT-03,2015-03,1,1200,Home Decor,,Wood,30710.14,254
JMCBRD-01,2012-09,1,26600,Cupboard,Regular,Wood,23568.64,215
JMCBRD-01,2015-11,1,42000,Cupboard,Regular,Wood,32025.23,270
JMCBRD-02,2012-05,1,26000,Cupboard,Regular,Wood,22022.07,206
JMCBRD-02,2011-06,1,132,Cupboard,Regular,Wood,19003.03,189
JMCHR-01,2013-09,1,7125,Chair,Sitting Chair,Wood,27061.45,238
JMCHR-01,2012-11,3,9975,Chair,Sitting Chair,Wood,24562.2,218
JMDMR-01,2011-04,1,711,Mirror,,Glass and Wood,19003.03,186
JMDMR-01,2013-01,1,30400,Mirror,,Glass and Wood,24413.77,221
JMNTBL-01,2012-07,1,15000,Table,Nesting,Wood,23568.64,212
JMNTBL-01,2012-07,1,10925,Table,Nesting,Wood,23568.64,212
JMRK,2011-01,1,444,Shelf,Open Shelf,Wood,19164.7,188
JMRK,2013-05,1,30000,Shelf,Open Shelf,Wood,25118.52,228
JMRK,2010-09,1,500,Shelf,Open Shelf,Wood,18254.68,179
JMSFA-01,2012-04,1,11500,Sofa,Cane,Wood,22022.07,205
KH-03/L,2017-12,1,1330,Home Decor,,Wood,39508.25,286
KH-10/M,2017-09,1,1285,Home Decor,,Wood,38942.17,285
KH-12,2015-07,1,540,Home Decor,,Wood,32029.62,263
KMSK-01,2016-08,1,6000,Home Decor,,Wood,35178.57,278
KMSK-03,2017-09,1,300,Home Decor,,Wood,38942.17,285
KP012,2016-01,1,1481.5,Home Decor,,Wood,33637.66,269
KP012,2016-07,1,1573.35,Home Decor,,Wood,35178.57,280
KP012,2017-06,1,1770,Home Decor,,Wood,37034.64,280
KP015,2016-04,1,2106.28,Home Decor,,Wood,33911.15,271
KP015,2016-01,1,1852.38,Home Decor,,Wood,33637.66,269
KP06,2016-09,1,786.67,Home Decor,,Wood,35178.57,277
KP08,2016-10,1,1048.9,Home Decor,,Wood,35688.54,278
KSPMBAL-01,2015-06,2,300,Home Decor,,Wood,30901.48,261
KSPMBAL-01,2014-12,1,133,Home Decor,,Wood,28854.1,253
KSPMBEL-01,2015-07,1,150,Home Decor,,Wood,32029.62,263
KSPMBEL-01,2014-12,3,399,Home Decor,,Wood,28854.1,253
KSPMBX-01,2015-12,1,444,Home Decor,,Wood,32025.23,269
KSPMBX-01,2015-07,2,888.9,Home Decor,,Wood,32029.62,263
KSPMBX-02,2014-12,1,267,Home Decor,,Wood,28854.1,253
KSPMBX-03,2015-03,6,1200,Home Decor,,Wood,30710.14,254
KSPMBX-04,2015-01,1,295.45,Home Decor,,Wood,30710.14,254
KSPMBX-04,2015-01,1,311,Home Decor,,Wood,30710.14,254
KSPMBX-04,2015-10,1,350,Home Decor,,Wood,32025.23,269
KSPMBX-04,2015-12,1,312.22,Home Decor,,Wood,32025.23,269
KSPMBX-06,2015-07,4,712,Home Decor,,Wood,32029.62,263
KSPMBX-06,2015-04,1,171,Home Decor,,Wood,30901.48,256
KSPMBX-07,2015-01,1,338.2,Home Decor,,Wood,30710.14,254
KSPMBX-08,2015-12,1,200,Home Decor,,Wood,32025.23,269
KSPMBX-09,2015-01,1,133,Home Decor,,Wood,30710.14,254
KSPMBX-10,2015-01,2,266,Home Decor,,Wood,30710.14,254
KSPMCSTD-02,2016-11,2,264.32,Home Decor,,Wood,35688.54,277
KSPMCSTD-02,2015-08,3,450,Home Decor,,Wood,32029.62,264
KSPMFST-03,2017-04,1,400,Home Decor,,Wood,37034.64,277
KSPMHNG-02,2015-01,1,133,Home Decor,,Wood,30710.14,254
KSPMHNG-03,2017-08,1,450,Home Decor,,Wood,38942.17,285
KSPMHNG-03,2015-11,3,1200,Home Decor,,Wood,32025.23,270
KSPMHNG-03,2017-09,1,450,Home Decor,,Wood,38942.17,285
KSPMHNG-03,2015-11,1,450,Home Decor,,Wood,32025.23,270
KSPMHNG-03,2015-11,1,356,Home Decor,,Wood,32025.23,270
KSPMHNG-04,2015-11,2,266,Home Decor,,Wood,32025.23,270
KSPMHNG-04,2015-11,4,532.88,Home Decor,,Wood,32025.23,270
KSPMHNG-04,2015-12,1,133.33,Home Decor,,Wood,32025.23,269
KSPMHNG-04,2015-12,3,400.02,Home Decor,,Wood,32025.23,269
KSPMHNG-04,2015-11,2,300,Home Decor,,Wood,32025.23,270
KSPMHNG-04,2015-11,1,133,Home Decor,,Wood,32025.23,270
KSPMHNG-04,2015-11,4,600,Home Decor,,Wood,32025.23,270
KSPMHNG-04,2015-11,4,600,Home Decor,,Wood,32025.23,270
KSPMHNG-04,2015-12,2,300,Home Decor,,Wood,32025.23,269
KSPMLR-01,2015-06,1,889,Home Decor,,Wood,30901.48,261
KSPMTRY-02,2016-10,1,2311.14,Home Decor,,Wood,35688.54,278
KSPMTST-03,2017-01,1,300,Home Decor,,Wood,36338.66,274
KSPMWP-02,2016-10,1,1111.12,Home Decor,,Wood,35688.54,278
KSPMWP-04,2016-10,1,933.32,Home Decor,,Wood,35688.54,278
KSPMWP-04,2017-08,1,1680,Home Decor,,Wood,38942.17,285
L,2014-03,1,5333,Table,Study Table,Wood,28078.99,239
L,2010-04,1,7650,Table,Study Table,Wood,15983.99,170
L,2011-01,1,11250,Table,Study Table,Wood,19164.7,188
LAL0914-01,2015-11,1,1111.11,Home Decor,Box,Wood,32025.23,270
LAL0914-02,2015-05,1,279.9,Home Decor,,Wood,30901.48,258
LAL0914-05,2015-05,1,479.7,Home Decor,,Wood,30901.48,258
LAL0914-07,2015-02,3,1350,Home Decor,,Wood,30710.14,253
LAL0914-07,2015-03,1,400,Home Decor,,Wood,30710.14,254
LAL0914-11,2015-07,1,312,Home Decor,,Wood,32029.62,263
LAL0914-11,2015-06,1,350,Home Decor,,Wood,30901.48,261
LAL0914-11,2015-10,1,350,Home Decor,,Wood,32025.23,269
LAL0914-11,2015-01,1,311.11,Home Decor,,Wood,30710.14,254
LAL0914-12,2017-02,1,3325,Home Decor,,Wood,36338.66,274
LAL0914-12,2017-07,1,3325,Home Decor,,Wood,38942.17,285
LAL0914-13,2017-09,1,3524.4,Home Decor,,Wood,38942.17,285
LAL0914-14,2015-01,1,267,Home Decor,,Wood,30710.14,254
LAL0914-14,2015-04,2,533.34,Home Decor,,Wood,30901.48,256
LAL0914-14,2015-01,1,266.51,Home Decor,,Wood,30710.14,254
LAL0914-15,2015-11,1,600,Home Decor,,Wood,32025.23,270
LAL0914-15,2015-10,1,534,Home Decor,,Wood,32025.23,269
LAL0914-15,2016-03,1,600,Home Decor,,Wood,33637.66,268
LAL0914-15,2015-01,1,533,Home Decor,,Wood,30710.14,254
LAL0914-15,2015-01,1,533.33,Home Decor,,Wood,30710.14,254
LAL0914-19,2017-06,1,1980,Home Decor,,Wood,37034.64,280
LAL0914-19,2017-12,2,7600,Home Decor,,Wood,39508.25,286
LAL0914-19,2017-04,1,3348.18,Home Decor,,Wood,37034.64,277
LAL0914-19,2017-06,1,1980,Home Decor,,Wood,37034.64,280
LAL0914-21,2015-07,1,2000,Home Decor,,Wood,32029.62,263
LAL0914-21,2017-11,1,2137.5,Home Decor,,Wood,39508.25,288
LAP-31,2016-06,1,222.22,Stand,Candle Stand,Wood,33911.15,277
LAP-45,2017-04,4,4180,Frame,,Wood,37034.64,277
LAP-7,2015-12,1,800,Home Decor,Animal,Wood,32025.23,269
LAP-7,2017-12,1,900,Home Decor,Animal,Wood,39508.25,286
LAP-BK-SHF,2017-01,1,20425,Shelf,Open Shelf,Wood,36338.66,274
LAP-BK-SHF-1,2012-05,1,2185,Shelf,Open Shelf,Wood,22022.07,206
LAP-BK-SHF-1,2011-11,1,2090,Shelf,Open Shelf,Wood,21990.07,199
LAP-BK-SHF-1,2012-10,1,857.21,Shelf,Open Shelf,Wood,24562.2,217
LAP-BK-SHF-1,2012-12,1,857,Shelf,Open Shelf,Wood,24562.2,219
LAP-BK-SHF-2,2014-04,1,9900,Shelf,Open Shelf,Wood,28706.07,242
LAP-BK-SHF-2,2014-04,1,9900,Shelf,Open Shelf,Wood,28706.07,242
LAP-BK-SHF-2,2012-01,1,9900,Shelf,Open Shelf,Wood,21874.02,198
LAP-BK-SHF-2,2014-09,1,6000,Shelf,Open Shelf,Wood,29403.64,253
LAP-BK-SHF-2,2011-12,1,9900,Shelf,Open Shelf,Wood,21990.07,197
LAP-BK-SHF-2,2011-10,2,18810,Shelf,Open Shelf,Wood,21990.07,198
LAP-BK-SHF-2,2012-12,1,9405,Shelf,Open Shelf,Wood,24562.2,219
LAP-BK-SHF-3,2012-12,1,5600,Shelf,Open Shelf,Wood,24562.2,219
LAP-BK-SHF-4,2014-05,1,22800,Shelf,Open Shelf,Wood,28706.07,244
LAP-BK-SHF-4,2017-05,1,16000,Shelf,Open Shelf,Wood,37034.64,278
LAP-BK-SHF-4,2011-10,1,20000,Shelf,Open Shelf,Wood,21990.07,198
LAP-BK-SHF-4,2016-08,1,15200,Shelf,Open Shelf,Wood,35178.57,278
LAP-BK-SHF-4,2016-09,1,16000,Shelf,Open Shelf,Wood,35178.57,277
LAP-BK-SHF-5,2012-05,1,6500,Shelf,Open Shelf,Wood,22022.07,206
LAP-BK-SHF-5,2016-08,1,5777.82,Shelf,Open Shelf,Wood,35178.57,278
LAP-BK-SHF-5,2016-08,1,6500,Shelf,Open Shelf,Wood,35178.57,278
LAP-BK-SHF-5,2015-05,1,5850,Shelf,Open Shelf,Wood,30901.48,258
LAP-BK-SHF-5,2016-09,1,5200.2,Shelf,Open Shelf,Wood,35178.57,277
LAP-BK-SHF-5,2017-04,1,6500,Shelf,Open Shelf,Wood,37034.64,277
LAP-BK-SHF-5,2011-05,1,5500,Shelf,Open Shelf,Wood,19003.03,187
LAP-BK-SHF-5,2017-08,1,7600,Shelf,Open Shelf,Wood,38942.17,285
LAP-BK-SHF-5,2012-03,1,6000,Shelf,Open Shelf,Wood,21874.02,201
LAP-BK-SHF-5,2015-07,1,5489.1,Shelf,Open Shelf,Wood,32029.62,263
LAP-BK-SHF-5,2017-08,1,7600,Shelf,Open Shelf,Wood,38942.17,285
LAP-BK-SHF-5,2012-01,1,5225,Shelf,Open Shelf,Wood,21874.02,198
LAP-BK-SHF-5,2016-09,1,5777.83,Shelf,Open Shelf,Wood,35178.57,277
LAP-BK-SHF-5,2012-08,1,5333.33,Shelf,Open Shelf,Wood,23568.64,214
LAP-BNCH,2013-01,1,12500,Chair,Bench,Wood,24413.77,221
LAP-BNCH-1,2012-05,1,13500,Chair,Bench,Wood,22022.07,206
LAP-BNCH-1,2013-10,1,12000,Chair,Bench,Wood,27037.78,241
LAP-SBRD,2016-10,1,19000,Cupboard,Cabinet,Wood,35688.54,278
LAP-SBRD-2,2013-07,1,3800,Cupboard,Cabinet,Wood,27061.45,235
LAP-SBRD-2,2014-12,2,8550,Cupboard,Cabinet,Wood,28854.1,253
LAP-SBRD-2,2012-03,1,4500,Cupboard,Cabinet,Wood,21874.02,201
LAP-SBRD-2,2015-03,1,4000,Cupboard,Cabinet,Wood,30710.14,254
LAP-SBRD-2,2015-07,1,4500,Cupboard,Cabinet,Wood,32029.62,263
LAP-SBRD-2,2012-03,1,4275,Cupboard,Cabinet,Wood,21874.02,201
LAP-SBRD-2,2013-12,1,4275,Cupboard,Cabinet,Wood,27037.78,239
LAP-SBRD-2,2011-01,1,4500,Cupboard,Cabinet,Wood,19164.7,188
LAP-SBRD-2,2016-01,1,4275,Cupboard,Cabinet,Wood,33637.66,269
LAP-SBRD-2,2012-10,2,8550,Cupboard,Cabinet,Wood,24562.2,217
LAP-SBRD-2,2011-06,1,4500,Cupboard,Cabinet,Wood,19003.03,189
LAP-SBRD-2,2015-12,1,4500,Cupboard,Cabinet,Wood,32025.23,269
LAP-SBRD-2,2011-04,2,9000,Cupboard,Cabinet,Wood,19003.03,186
LAP-SBRD-3,2011-11,1,4000,Cupboard,Cabinet,Wood,21990.07,199
LAP-SBRD-3,2014-07,2,7600,Cupboard,Cabinet,Wood,29403.64,252
LAP-SBRD-3,2010-10,1,2667,Cupboard,Cabinet,Wood,19417.94,181
LAP-SBRD-3,2011-08,1,3000,Cupboard,Cabinet,Wood,20911.66,194
LAP-SBRD-3,2017-10,2,19000,Cupboard,Cabinet,Wood,39508.25,287
LAP-SBRD-3,2016-06,1,3800,Cupboard,Cabinet,Wood,33911.15,277
LAP-SBRD-4,2013-09,1,16000,Cupboard,Cabinet,Wood,27061.45,238
LAP-SBRD-4,2017-10,1,25175,Cupboard,Cabinet,Wood,39508.25,287
LAP-SBRD-5,2016-01,1,19000,Cupboard,Cabinet,Wood,33637.66,269
LAP-SBRD-5,2014-02,1,23000,Cupboard,Cabinet,Wood,28078.99,238
LAP-SBRD-5,2014-07,1,18000,Cupboard,Cabinet,Wood,29403.64,252
LAP-SBRD-5,2013-10,1,19000,Cupboard,Cabinet,Wood,27037.78,241
LAP-SHF-6,2012-12,1,2000,Shelf,Open Shelf,Wood,24562.2,219
LAP-SHF-6,2012-05,1,1800,Shelf,Open Shelf,Wood,22022.07,206
LAP-SHF-6,2012-06,1,1500,Shelf,Open Shelf,Wood,22022.07,208
LAP-SHF-6,2017-08,1,3500,Shelf,Open Shelf,Wood,38942.17,285
LAP-SHF-6,2012-03,1,1425,Shelf,Open Shelf,Wood,21874.02,201
LAP-SHF-6,2017-06,1,2929.66,Shelf,Open Shelf,Wood,37034.64,280
LAP-SHF-6,2013-11,1,2000,Shelf,Open Shelf,Wood,27037.78,243
LAP-SHF-6,2016-03,1,1333.35,Shelf,Open Shelf,Wood,33637.66,268
LAP-SRD-1,2014-09,1,45600,Cupboard,Cabinet,Wood,29403.64,253
LAP-SRD-1,2017-03,1,30400,Cupboard,Cabinet,Wood,36338.66,275
LAP0213-01,2013-03,1,1244.44,Stand,Magazine Stand,Wood,24413.77,224
LAP0213-01,2014-02,1,1400,Stand,Magazine Stand,Wood,28078.99,238
LAP0213-01,2015-01,1,1244,Stand,Magazine Stand,Wood,30710.14,254
LAP0213-01,2013-10,2,2488,Stand,Magazine Stand,Wood,27037.78,241
LAP0213-01,2013-02,1,1244.44,Stand,Magazine Stand,Wood,24413.77,223
LAP0213-01,2014-10,1,1100,Stand,Magazine Stand,Wood,28854.1,253
LAP0213-01,2013-03,1,1244.36,Stand,Magazine Stand,Wood,24413.77,224
LAP0213-01,2013-09,1,1400,Stand,Magazine Stand,Wood,27061.45,238
LAP0213-01,2013-09,1,1244.44,Stand,Magazine Stand,Wood,27061.45,238
LAP0213-01,2013-05,1,1330,Stand,Magazine Stand,Wood,25118.52,228
LAP0213-01,2013-11,1,1400,Stand,Magazine Stand,Wood,27037.78,243
LAP0213-01,2013-02,1,1400,Stand,Magazine Stand,Wood,24413.77,223
LAP0213-01,2013-02,1,1244.44,Stand,Magazine Stand,Wood,24413.77,223
LAP0213-01S,2017-03,1,2819.52,Stand,Magazine Stand,Wood,36338.66,275
LAP0213-01S,2013-02,1,533,Stand,Magazine Stand,Wood,24413.77,223
LAP0213-01S,2017-05,1,2907.63,Stand,Magazine Stand,Wood,37034.64,278
LAP0213-01S,2017-08,1,2819.52,Stand,Magazine Stand,Wood,38942.17,285
LAP0213-01S,2017-06,1,1900,Stand,Magazine Stand,Wood,37034.64,280
LAP0213-01S,2017-12,1,3200,Stand,Magazine Stand,Wood,39508.25,286
LAP0213-01S,2013-02,1,533.33,Stand,Magazine Stand,Wood,24413.77,223
LAP0213-01S,2015-01,1,1244,Stand,Magazine Stand,Wood,30710.14,254
LAP0213-03,2015-02,1,667,Home Decor,Box,Wood,30710.14,253
LAP0213-03,2017-01,1,800,Home Decor,Box,Wood,36338.66,274
LAP0213-06S,2016-04,1,800,Home Decor,Planters,Wood,33911.15,271
LAP0213-07,2017-05,1,2000,Home Decor,Box,Wood,37034.64,278
LAP0213-08,2015-07,1,445,Home Decor,Animal,Wood,32029.62,263
LAP0213-08,2015-09,1,444,Home Decor,Animal,Wood,32029.62,266
LAP0213-08,2015-05,1,444,Home Decor,Animal,Wood,30901.48,258
LAP0213-09,2015-09,1,267,Home Decor,Hook,Metal,32029.62,266
LAP0213-10,2015-04,2,533,Home Decor,Hook,Metal,30901.48,256
LAP0213-10,2015-04,1,533.01,Home Decor,Hook,Metal,30901.48,256
LAP0213-12,2015-04,2,1330,Home Decor,Animal,Wood,30901.48,256
LAP0213-12,2015-02,1,700,Home Decor,Animal,Wood,30710.14,253
LAP0213-14,2015-02,1,222,Home Decor,Animal,Wood,30710.14,253
LAP0213-16,2015-03,1,180,Stand,Candle Stand,Wood,30710.14,254
LAP0213-17,2015-12,1,755.11,Home Decor,Animal,Wood,32025.23,269
LAP0213-18,2015-12,1,475,Frame,,Wood,32025.23,269
LAP0213-19,2016-08,1,355.56,Frame,,Wood,35178.57,278
LAP0213-22,2013-11,2,5700,Home Decor,Stool,Wood,27037.78,243
LAP0215-01,2015-03,4,1000,Home Decor,Animal,Wood,30710.14,254
LAP0215-01,2015-04,1,222.52,Home Decor,Animal,Wood,30901.48,256
LAP0215-01,2015-10,1,222,Home Decor,Animal,Wood,32025.23,269
LAP0215-01,2015-04,2,444.44,Home Decor,Animal,Wood,30901.48,256
LAP0215-01,2015-07,2,450,Home Decor,Animal,Wood,32029.62,263
LAP0215-01,2015-08,2,444,Home Decor,Animal,Wood,32029.62,264
LAP0215-02,2015-10,1,311,Home Decor,Animal,Wood,32025.23,269
LAP0215-02,2015-04,1,311,Home Decor,Animal,Wood,30901.48,256
LAP0215-02,2015-10,1,311.33,Home Decor,Animal,Wood,32025.23,269
LAP0215-02,2015-04,2,622,Home Decor,Animal,Wood,30901.48,256
LAP0215-02,2015-04,1,311.12,Home Decor,Animal,Wood,30901.48,256
LAP0215-02,2015-07,1,311,Home Decor,Animal,Wood,32029.62,263
LAP0215-02,2015-07,2,630,Home Decor,Animal,Wood,32029.62,263
LAP0215-02,2015-03,1,311,Home Decor,Animal,Wood,30710.14,254
LAP0215-02,2015-08,1,311,Home Decor,Animal,Wood,32029.62,264
LAP0215-03,2015-10,1,578,Home Decor,Animal,Wood,32025.23,269
LAP0215-03,2015-12,1,585,Home Decor,Animal,Wood,32025.23,269
LAP0215-03,2016-02,1,650,Home Decor,Animal,Wood,33637.66,267
LAP0215-03,2015-08,1,578,Home Decor,Animal,Wood,32029.62,264
LAP0215-03,2015-12,1,520.2,Home Decor,Animal,Wood,32025.23,269
LAP0215-03,2015-07,1,578,Home Decor,Animal,Wood,32029.62,263
LAP0215-03,2016-05,1,577.85,Home Decor,Animal,Wood,33911.15,275
LAP0215-03,2015-10,2,1156,Home Decor,Animal,Wood,32025.23,269
LAP0215-03,2015-12,2,1156,Home Decor,Animal,Wood,32025.23,269
LAP0215-03,2015-11,1,578,Home Decor,Animal,Wood,32025.23,270
LAP0215-03,2015-10,1,520.31,Home Decor,Animal,Wood,32025.23,269
LAP0215-03,2017-02,1,572.72,Home Decor,Animal,Wood,36338.66,274
LAP0215-03,2015-03,1,578,Home Decor,Animal,Wood,30710.14,254
LAP0215-04,2015-07,2,1422,Home Decor,Animal,Wood,32029.62,263
LAP0215-04,2016-01,1,711.12,Home Decor,Animal,Wood,33637.66,269
LAP0215-04,2015-05,1,639.9,Home Decor,Animal,Wood,30901.48,258
LAP0215-04,2016-03,1,711.12,Home Decor,Animal,Wood,33637.66,268
LAP0215-04,2016-05,1,711.12,Home Decor,Animal,Wood,33911.15,275
LAP0215-05,2015-03,2,2400,Home Decor,Animal,Wood,30710.14,254
LAP0215-05,2015-03,1,1067,Home Decor,Animal,Wood,30710.14,254
LAP0215-05,2015-05,1,960.3,Home Decor,Animal,Wood,30901.48,258
LAP0215-06,2015-03,1,621.11,Home Decor,Box,Wood,30710.14,254
LAP0215-06,2015-06,1,622.22,Home Decor,Box,Wood,30901.48,261
LAP0215-06,2015-06,1,700,Home Decor,Box,Wood,30901.48,261
LAP0215-06,2015-08,2,1400,Home Decor,Box,Wood,32029.62,264
LAP0215-06,2015-11,1,622.11,Home Decor,Box,Wood,32025.23,270
LAP0215-07,2015-07,1,800.1,Home Decor,Box,Wood,32029.62,263
LAP0215-07,2015-07,1,479.7,Home Decor,Box,Wood,32029.62,263
LAP0215-07,2015-03,1,889.11,Home Decor,Box,Wood,30710.14,254
LAP0215-07,2015-07,1,0,Home Decor,Box,Wood,32029.62,263
LAP0215-07,2015-03,1,711.11,Home Decor,Box,Wood,30710.14,254
LAP0215-07,2015-07,1,711.11,Home Decor,Box,Wood,32029.62,263
LAP0215-07,2015-07,1,711,Home Decor,Box,Wood,32029.62,263
LAP0215-07,2015-06,1,888.89,Home Decor,Box,Wood,30901.48,261
LAP0215-07,2015-03,1,570,Home Decor,Box,Wood,30710.14,254
LAP0215-07,2015-03,1,760,Home Decor,Box,Wood,30710.14,254
LAP0215-07,2015-07,1,639.9,Home Decor,Box,Wood,32029.62,263
LAP0215-07,2015-04,1,888,Home Decor,Box,Wood,30901.48,256
LAP0215-07,2015-07,1,800.1,Home Decor,Box,Wood,32029.62,263
LAP0215-07,2017-09,1,1233.54,Home Decor,Box,Wood,38942.17,285
LAP0215-07,2015-06,1,1000,Home Decor,Box,Wood,30901.48,261
LAP0215-07,2015-11,1,1000,Home Decor,Box,Wood,32025.23,270
LAP0215-07,2015-11,1,711,Home Decor,Box,Wood,32025.23,270
LAP0215-07,2015-08,1,711,Home Decor,Box,Wood,32029.62,264
LAP0215-07,2016-02,1,533,Home Decor,Box,Wood,33637.66,267
LAP0215-07,2015-06,1,533.33,Home Decor,Box,Wood,30901.48,261
LAP0215-07,2015-05,1,533,Home Decor,Box,Wood,30901.48,258
LAP0215-07,2015-06,1,533,Home Decor,Box,Wood,30901.48,261
LAP0215-07,2015-06,1,711.44,Home Decor,Box,Wood,30901.48,261
LAP0215-07,2016-03,1,800,Home Decor,Box,Wood,33637.66,268
LAP0215-07,2015-06,1,1000,Home Decor,Box,Wood,30901.48,261
LAP0215-07,2017-01,1,1000,Home Decor,Box,Wood,36338.66,274
LAP0215-07,2015-06,1,889,Home Decor,Box,Wood,30901.48,261
LAP0215-07,2015-06,1,711,Home Decor,Box,Wood,30901.48,261
LAP0215-07,2015-08,2,1423,Home Decor,Box,Wood,32029.62,264
LAP0215-07,2015-04,1,533.33,Home Decor,Box,Wood,30901.48,256
LAP0215-07,2015-02,2,2000,Home Decor,Box,Wood,30710.14,253
LAP0215-07,2015-10,1,600,Home Decor,Box,Wood,32025.23,269
LAP0215-07,2015-11,1,533.11,Home Decor,Box,Wood,32025.23,270
LAP0215-07,2015-06,1,533,Home Decor,Box,Wood,30901.48,261
LAP0215-07,2016-01,1,533,Home Decor,Box,Wood,33637.66,269
LAP0215-07,2015-06,1,533.33,Home Decor,Box,Wood,30901.48,261
LAP0215-07,2015-11,1,888.89,Home Decor,Box,Wood,32025.23,270
LAP0215-08,2015-11,1,888.89,Home Decor,Box,Wood,32025.23,270
LAP0215-08,2015-06,1,1000,Home Decor,Box,Wood,30901.48,261
LAP0215-08,2015-02,1,900,Home Decor,Box,Wood,30710.14,253
LAP0215-08,2015-02,1,1260,Home Decor,Box,Wood,30710.14,253
LAP0215-08,2015-07,1,650,Home Decor,Box,Wood,32029.62,263
LAP0215-08,2015-08,1,617.5,Home Decor,Box,Wood,32029.62,264
LAP0215-08,2017-11,1,1233.54,Home Decor,Box,Wood,39508.25,288
LAP0215-08,2015-03,1,900,Home Decor,Box,Wood,30710.14,254
LAP0215-08,2015-10,1,578,Home Decor,Box,Wood,32025.23,269
LAP0215-08,2015-10,1,578,Home Decor,Box,Wood,32025.23,269
LAP0215-08,2015-11,1,1244.44,Home Decor,Box,Wood,32025.23,270
LAP0215-08,2015-07,1,950,Home Decor,Box,Wood,32029.62,263
LAP0215-08,2015-05,1,320.4,Home Decor,Box,Wood,30901.48,258
LAP0215-08,2015-02,1,585,Home Decor,Box,Wood,30710.14,253
LAP0215-09,2016-01,1,1066.67,Home Decor,Box,Wood,33637.66,269
LAP0215-09,2015-06,1,1067,Home Decor,Box,Wood,30901.48,261
LAP0215-09,2015-05,1,960.3,Home Decor,Box,Wood,30901.48,258
LAP0215-09,2015-03,1,1066.67,Home Decor,Box,Wood,30710.14,254
LAP0215-09,2015-06,1,1066,Home Decor,Box,Wood,30901.48,261
LAP0215-09,2015-11,1,1067,Home Decor,Box,Wood,32025.23,270
LAP0215-09,2015-05,1,960.3,Home Decor,Box,Wood,30901.48,258
LAP0215-09,2015-03,1,1200,Home Decor,Box,Wood,30710.14,254
LAP0215-10,2016-06,1,2222.25,Home Decor,Box,Wood,33911.15,277
LAP0215-10,2017-04,1,2092.61,Home Decor,Box,Wood,37034.64,277
LAP0215-10,2016-11,1,2202.75,Home Decor,Box,Wood,35688.54,277
LAP0215-10,2015-11,1,2222,Home Decor,Box,Wood,32025.23,270
LAP0215-11,2015-02,1,622.22,Home Decor,Box,Wood,30710.14,253
LAP0215-11,2015-08,1,550,Home Decor,Box,Wood,32029.62,264
LAP0215-11,2015-10,1,800,Home Decor,Box,Wood,32025.23,269
LAP0215-11,2016-03,1,700,Home Decor,Box,Wood,33637.66,268
LAP0215-11,2016-06,1,489,Home Decor,Box,Wood,33911.15,277
LAP0215-11,2015-04,1,800,Home Decor,Box,Wood,30901.48,256
LAP0215-11,2015-04,1,622.22,Home Decor,Box,Wood,30901.48,256
LAP0215-11,2017-10,2,700,Home Decor,Box,Wood,39508.25,287
LAP0215-11,2015-04,1,800,Home Decor,Box,Wood,30901.48,256
LAP0215-11,2015-04,1,489,Home Decor,Box,Wood,30901.48,256
LAP0215-11,2015-04,1,622,Home Decor,Box,Wood,30901.48,256
LAP0215-11,2015-05,1,489,Home Decor,Box,Wood,30901.48,258
