Item Code,Date,Quantity,Cost,Category,Type,Material
LAP0215-03,2015-12-05,1,Rs.520.20,Home Decor,Animal,Wood
LAP0215-03,2015-07-18,1,Rs.578.00,Home Decor,Animal,Wood
LAP0215-03,2016-05-15,1,Rs.577.85,Home Decor,Animal,Wood
LAP0215-03,2015-10-17,2,Rs.1156.00,Home Decor,Animal,Wood
LAP0215-03,2015-12-26,2,Rs.1156.00,Home Decor,Animal,Wood
LAP0215-03,2015-11-27,1,Rs.578.00,Home Decor,Animal,Wood
LAP0215-03,2015-10-05,1,Rs.520.31,Home Decor,Animal,Wood
LAP0215-03,2017-02-16,1,Rs.572.72,Home Decor,Animal,Wood
LAP0215-03,2015-03-31,1,Rs.578.00,Home Decor,Animal,Wood
LAP0215-04,2015-07-06,2,Rs.1422.00,Home Decor,Animal,Wood
LAP0215-04,2016-01-05,1,Rs.711.12,Home Decor,Animal,Wood
LAP0215-04,2015-05-17,1,Rs.639.90,Home Decor,Animal,Wood
LAP0215-04,2016-03-06,1,Rs.711.12,Home Decor,Animal,Wood
LAP0215-04,2016-05-15,1,Rs.711.12,Home Decor,Animal,Wood
LAP0215-05,2015-03-17,2,Rs.2400.00,Home Decor,Animal,Wood
LAP0215-05,2015-03-26,1,Rs.1067.00,Home Decor,Animal,Wood
LAP0215-05,2015-05-17,1,Rs.960.30,Home Decor,Animal,Wood
LAP0215-06,2015-03-25,1,Rs.621.11,Home Decor,Box,Wood
LAP0215-06,2015-06-19,1,Rs.622.22,Home Decor,Box,Wood
LAP0215-06,2015-06-27,1,Rs.700.00,Home Decor,Box,Wood
LAP0215-06,2015-08-19,2,Rs.1400.00,Home Decor,Box,Wood
LAP0215-06,2015-11-14,1,Rs.622.11,Home Decor,Box,Wood
LAP0215-07,2015-07-30,1,Rs.800.10,Home Decor,Box,Wood
LAP0215-07,2015-07-05,1,Rs.479.70,Home Decor,Box,Wood
LAP0215-07,2015-03-04,1,Rs.889.11,Home Decor,Box,Wood
LAP0215-07,2015-07-05,1,Rs.0.00,Home Decor,Box,Wood
LAP0215-07,2015-03-28,1,Rs.711.11,Home Decor,Box,Wood
LAP0215-07,2015-07-27,1,Rs.711.11,Home Decor,Box,Wood
LAP0215-07,2015-07-18,1,Rs.711.00,Home Decor,Box,Wood
LAP0215-07,2015-06-05,1,Rs.888.89,Home Decor,Box,Wood
LAP0215-07,2015-03-24,1,Rs.570.00,Home Decor,Box,Wood
LAP0215-07,2015-03-24,1,Rs.760.00,Home Decor,Box,Wood
LAP0215-07,2015-07-05,1,Rs.639.90,Home Decor,Box,Wood
LAP0215-07,2015-04-21,1,Rs.888.00,Home Decor,Box,Wood
LAP0215-07,2015-07-30,1,Rs.800.10,Home Decor,Box,Wood
LAP0215-07,2017-09-04,1,Rs.1233.54,Home Decor,Box,Wood
LAP0215-07,2015-06-23,1,Rs.1000.00,Home Decor,Box,Wood
LAP0215-07,2015-11-04,1,Rs.1000.00,Home Decor,Box,Wood
LAP0215-07,2015-11-29,1,Rs.711.00,Home Decor,Box,Wood
LAP0215-07,2015-08-24,1,Rs.711.00,Home Decor,Box,Wood
LAP0215-07,2016-02-04,1,Rs.533.00,Home Decor,Box,Wood
LAP0215-07,2015-06-13,1,Rs.533.33,Home Decor,Box,Wood
LAP0215-07,2015-05-07,1,Rs.533.00,Home Decor,Box,Wood
LAP0215-07,2015-06-15,1,Rs.533.00,Home Decor,Box,Wood
LAP0215-07,2015-06-15,1,Rs.711.44,Home Decor,Box,Wood
LAP0215-07,2016-03-16,1,Rs.800.00,Home Decor,Box,Wood
LAP0215-07,2015-06-23,1,Rs.1000.00,Home Decor,Box,Wood
LAP0215-07,2017-01-20,1,Rs.1000.00,Home Decor,Box,Wood
LAP0215-07,2015-06-18,1,Rs.889.00,Home Decor,Box,Wood
LAP0215-07,2015-06-18,1,Rs.711.00,Home Decor,Box,Wood
LAP0215-07,2015-08-23,2,Rs.1423.00,Home Decor,Box,Wood
LAP0215-07,2015-04-07,1,Rs.533.33,Home Decor,Box,Wood
LAP0215-07,2015-02-07,2,Rs.2000.00,Home Decor,Box,Wood
LAP0215-07,2015-10-31,1,Rs.600.00,Home Decor,Box,Wood
LAP0215-07,2015-11-19,1,Rs.533.11,Home Decor,Box,Wood
LAP0215-07,2015-06-23,1,Rs.533.00,Home Decor,Box,Wood
LAP0215-07,2016-01-21,1,Rs.533.00,Home Decor,Box,Wood
LAP0215-07,2015-06-18,1,Rs.533.33,Home Decor,Box,Wood
LAP0215-07,2015-11-03,1,Rs.888.89,Home Decor,Box,Wood
LAP0215-08,2015-11-06,1,Rs.888.89,Home Decor,Box,Wood
LAP0215-08,2015-06-06,1,Rs.1000.00,Home Decor,Box,Wood
LAP0215-08,2015-02-06,1,Rs.900.00,Home Decor,Box,Wood
LAP0215-08,2015-02-06,1,Rs.1260.00,Home Decor,Box,Wood
LAP0215-08,2015-07-06,1,Rs.650.00,Home Decor,Box,Wood
LAP0215-08,2015-08-11,1,Rs.617.50,Home Decor,Box,Wood
LAP0215-08,2017-11-01,1,Rs.1233.54,Home Decor,Box,Wood
LAP0215-08,2015-03-05,1,Rs.900.00,Home Decor,Box,Wood
LAP0215-08,2015-10-11,1,Rs.578.00,Home Decor,Box,Wood
LAP0215-08,2015-10-17,1,Rs.578.00,Home Decor,Box,Wood
LAP0215-08,2015-11-26,1,Rs.1244.44,Home Decor,Box,Wood
LAP0215-08,2015-07-28,1,Rs.950.00,Home Decor,Box,Wood
LAP0215-08,2015-05-30,1,Rs.320.40,Home Decor,Box,Wood
LAP0215-08,2015-02-06,1,Rs.585.00,Home Decor,Box,Wood
LAP0215-09,2016-01-24,1,Rs.1066.67,Home Decor,Box,Wood
LAP0215-09,2015-06-14,1,Rs.1067.00,Home Decor,Box,Wood
LAP0215-09,2015-05-05,1,Rs.960.30,Home Decor,Box,Wood
LAP0215-09,2015-03-30,1,Rs.1066.67,Home Decor,Box,Wood
LAP0215-09,2015-06-06,1,Rs.1066.00,Home Decor,Box,Wood
LAP0215-09,2015-11-24,1,Rs.1067.00,Home Decor,Box,Wood
LAP0215-09,2015-05-31,1,Rs.960.30,Home Decor,Box,Wood
LAP0215-09,2015-03-30,1,Rs.1200.00,Home Decor,Box,Wood
LAP0215-10,2016-06-30,1,Rs.2222.25,Home Decor,Box,Wood
LAP0215-10,2017-04-29,1,Rs.2092.61,Home Decor,Box,Wood
LAP0215-10,2016-11-26,1,Rs.2202.75,Home Decor,Box,Wood
LAP0215-10,2015-11-04,1,Rs.2222.00,Home Decor,Box,Wood
LAP0215-11,2015-02-12,1,Rs.622.22,Home Decor,Box,Wood
LAP0215-11,2015-08-08,1,Rs.550.00,Home Decor,Box,Wood
LAP0215-11,2015-10-17,1,Rs.800.00,Home Decor,Box,Wood
LAP0215-11,2016-03-02,1,Rs.700.00,Home Decor,Box,Wood
LAP0215-11,2016-06-03,1,Rs.489.00,Home Decor,Box,Wood
LAP0215-11,2015-04-28,1,Rs.800.00,Home Decor,Box,Wood
LAP0215-11,2015-04-13,1,Rs.622.22,Home Decor,Box,Wood
LAP0215-11,2017-10-12,2,Rs.700.00,Home Decor,Box,Wood
LAP0215-11,2015-04-13,1,Rs.800.00,Home Decor,Box,Wood
LAP0215-11,2015-04-13,1,Rs.489.00,Home Decor,Box,Wood
LAP0215-11,2015-04-25,1,Rs.622.00,Home Decor,Box,Wood
LAP0215-11,2015-05-12,1,Rs.489.00,Home Decor,Box,Wood
LAP0215-11,2016-02-06,1,Rs.800.00,Home Decor,Box,Wood
LAP0215-12,2015-07-26,1,Rs.650.00,Home Decor,Box,Wood
LAP0215-12,2015-08-07,1,Rs.578.00,Home Decor,Box,Wood
LAP0215-12,2015-04-22,1,Rs.250.00,Home Decor,Box,Wood
LAP0215-12,2017-12-22,1,Rs.450.00,Home Decor,Box,Wood
LAP0215-12,2015-04-24,1,Rs.221.00,Home Decor,Box,Wood
LAP0215-12,2015-04-25,1,Rs.400.00,Home Decor,Box,Wood
LAP0215-12,2017-10-15,14,Rs.3500.00,Home Decor,Box,Wood
LAP0215-12,2015-03-19,1,Rs.250.00,Home Decor,Box,Wood
LAP0215-12,2015-07-05,1,Rs.360.40,Home Decor,Box,Wood
LAP0215-13,2017-04-30,1,Rs.18050.00,Cupboard,Regular,Wood
LAP0215-14,2015-07-23,1,Rs.590.90,Home Decor,Tray,Wood
LAP0215-14,2015-12-05,1,Rs.880.20,Home Decor,Tray,Wood
LAP0215-15,2015-07-23,1,Rs.800.00,Home Decor,Keyholders,Wood
LAP0215-15,2015-03-04,1,Rs.800.00,Home Decor,Keyholders,Wood
LAP0215-16,2015-05-23,1,Rs.880.20,Home Decor,Box,Wood
LAP0215-16,2015-06-20,1,Rs.978.00,Home Decor,Box,Wood
LAP0215-16,2015-03-04,1,Rs.978.00,Home Decor,Box,Wood
LAP0215-16,2016-06-07,2,Rs.1956.00,Home Decor,Box,Wood
LAP0215-16,2015-02-05,1,Rs.880.20,Home Decor,Box,Wood
LAP0215-18,2017-08-03,1,Rs.1497.87,Stand,Magazine Stand,Wood
LAP0215-18,2015-03-25,1,Rs.1435.56,Stand,Magazine Stand,Wood
LAP0215-19,2015-08-04,1,Rs.1022.22,Stand,Magazine Stand,Wood
LAP0215-19,2015-06-04,1,Rs.1022.22,Stand,Magazine Stand,Wood
LAP0215-19,2015-04-29,1,Rs.1022.22,Stand,Magazine Stand,Wood
LAP0215-19,2015-12-04,1,Rs.1022.23,Stand,Magazine Stand,Wood
LAP0215-19,2015-08-07,1,Rs.978.00,Stand,Magazine Stand,Wood
LAP0215-19,2015-02-05,2,Rs.1839.60,Stand,Magazine Stand,Wood
LAP0215-20,2015-06-09,1,Rs.1689.00,Home Decor,Planters,Wood
LAP0215-20,2015-03-18,1,Rs.1900.00,Home Decor,Planters,Wood
LAP0215-21,2015-05-13,1,Rs.1800.00,Home Decor,Lamp,Glass
LAP0215-21,2015-05-31,1,Rs.1800.00,Home Decor,Lamp,Glass
LAP0215-21,2015-04-20,1,Rs.1777.78,Home Decor,Lamp,Glass
LAP0215-22,2015-12-05,1,Rs.1530.00,Home Decor,Animal,Wood
LAP0215-22,2015-03-04,2,Rs.3022.00,Home Decor,Animal,Wood
LAP0215-22,2015-03-04,1,Rs.1511.00,Home Decor,Animal,Wood
LAP0215-22,2016-04-06,1,Rs.1511.13,Home Decor,Animal,Wood
LAP0215-22,2015-06-14,1,Rs.1511.11,Home Decor,Animal,Wood
LAP0215-23,2015-12-05,1,Rs.2080.00,Home Decor,Stool,Wood
LAP0215-23,2015-07-04,2,Rs.4622.22,Home Decor,Stool,Wood
LAP0215-23,2016-07-01,1,Rs.2600.00,Home Decor,Stool,Wood
LAP0215-23,2015-04-30,1,Rs.2311.11,Home Decor,Stool,Wood
LAP0215-23,2016-12-12,1,Rs.2291.00,Home Decor,Stool,Wood
LAP0215-24,2015-10-30,1,Rs.3230.00,Home Decor,Stool,Wood
LAP0215-24,2015-04-20,1,Rs.3400.00,Home Decor,Stool,Wood
LAP0215-24,2015-03-19,1,Rs.3400.00,Home Decor,Stool,Wood
LAP0215-24,2015-10-30,1,Rs.3230.00,Home Decor,Stool,Wood
LAP0215-25,2015-12-05,1,Rs.3556.00,Home Decor,Stool,Wood
LAP0215-25,2015-10-29,1,Rs.4000.00,Home Decor,Stool,Wood
LAP0215-25,2015-03-21,1,Rs.3555.56,Home Decor,Stool,Wood
LAP0215-26,2015-12-05,1,Rs.320.40,Home Decor,Hook,Metal
LAP0215-26,2015-12-05,1,Rs.360.00,Home Decor,Hook,Metal
LAP0215-26,2016-05-01,1,Rs.355.44,Home Decor,Hook,Metal
LAP0215-27,2016-01-30,1,Rs.400.00,Frame,,Wood
LAP0215-27,2015-05-17,1,Rs.360.00,Frame,,Wood
LAP0215-27,2015-06-18,1,Rs.400.00,Frame,,Wood
LAP0215-27,2015-03-31,1,Rs.400.00,Frame,,Wood
LAP0215-27,2015-10-31,1,Rs.400.00,Frame,,Wood
LAP0215-27,2015-09-27,1,Rs.400.00,Frame,,Wood
LAP0215-27,2015-03-19,2,Rs.900.00,Frame,,Wood
LAP0215-27,2015-05-06,2,Rs.810.00,Frame,,Wood
LAP0215-27,2015-03-17,1,Rs.450.00,Frame,,Wood
LAP0215-27,2015-08-05,1,Rs.405.00,Frame,,Wood
LAP0215-27,2015-05-05,1,Rs.400.00,Frame,,Wood
LAP0215-28,2015-08-31,1,Rs.489.00,Frame,,Wood
LAP0215-28,2015-09-07,1,Rs.489.00,Frame,,Wood
LAP0215-28,2015-09-10,1,Rs.489.00,Frame,,Wood
LAP0215-28,2016-01-30,2,Rs.978.10,Frame,,Wood
LAP0215-28,2015-10-22,1,Rs.489.00,Frame,,Wood
LAP0215-28,2017-05-01,1,Rs.484.60,Frame,,Wood
LAP0215-28,2015-02-05,1,Rs.495.00,Frame,,Wood
LAP0215-28,2015-08-05,2,Rs.990.00,Frame,,Wood
LAP0215-28,2015-08-08,2,Rs.1100.00,Frame,,Wood
LAP0215-28,2015-03-04,1,Rs.489.00,Frame,,Wood
LAP0215-28,2015-09-06,1,Rs.489.00,Frame,,Wood
LAP0215-28,2015-11-14,1,Rs.489.00,Frame,,Wood
LAP0215-28,2015-10-31,1,Rs.489.00,Frame,,Wood
LAP0215-28,2016-05-02,1,Rs.489.00,Frame,,Wood
LAP0215-29,2015-03-05,1,Rs.489.00,Frame,,Wood
LAP0215-29,2015-05-04,1,Rs.489.00,Frame,,Wood
LAP0215-29,2015-05-08,1,Rs.489.11,Frame,,Wood
LAP0215-29,2015-05-17,3,Rs.1320.30,Frame,,Wood
LAP0215-29,2015-03-19,1,Rs.550.00,Frame,,Wood
LAP0215-29,2015-06-17,1,Rs.550.00,Frame,,Wood
LAP0215-29,2015-03-31,1,Rs.489.00,Frame,,Wood
LAP0215-29,2015-06-18,1,Rs.489.00,Frame,,Wood
LAP0215-30,2015-08-31,1,Rs.578.00,Frame,,Wood
LAP0215-30,2015-05-07,2,Rs.1156.00,Frame,,Wood
LAP0215-30,2015-12-04,1,Rs.578.00,Frame,,Wood
LAP0215-30,2015-02-05,1,Rs.585.00,Frame,,Wood
LAP0215-30,2017-09-12,1,Rs.650.00,Frame,,Wood
LAP0215-30,2015-06-18,1,Rs.578.00,Frame,,Wood
LAP0215-30,2015-04-16,1,Rs.650.00,Frame,,Wood
LAP0215-31,2015-03-17,1,Rs.533.33,Frame,,Wood
LAP0215-31,2015-03-04,2,Rs.1066.00,Frame,,Wood
LAP0215-31,2017-12-22,2,Rs.1200.00,Frame,,Wood
LAP0215-31,2015-03-19,1,Rs.600.00,Frame,,Wood
LAP0215-32,2015-04-04,1,Rs.1511.11,Home Decor,Tray,Wood
LAP0215-32,2015-04-25,1,Rs.622.00,Home Decor,Tray,Wood
LAP0215-32,2015-03-20,1,Rs.700.00,Home Decor,Tray,Wood
LAP0215-32,2015-03-20,1,Rs.500.00,Home Decor,Tray,Wood
LAP0215-32,2015-04-25,1,Rs.800.00,Home Decor,Tray,Wood
LAP0215-32,2017-12-20,1,Rs.500.00,Home Decor,Tray,Wood
LAP0215-32,2015-03-20,1,Rs.250.00,Home Decor,Tray,Wood
LAP0215-33,2015-04-26,1,Rs.1700.00,Home Decor,,Wood
LAP0215-33,2016-04-29,1,Rs.1511.13,Home Decor,,Wood
LAP0215-34,2015-03-25,1,Rs.623.33,Home Decor,Box,Wood
LAP0215-34,2015-03-21,1,Rs.622.22,Home Decor,Box,Wood
LAP0215-34,2015-06-19,1,Rs.623.44,Home Decor,Box,Wood
LAP0215-35,2015-06-12,1,Rs.489.00,Home Decor,Box,Wood
LAP0215-35,2015-11-17,1,Rs.489.00,Home Decor,Box,Wood
LAP0215-35,2015-08-14,1,Rs.439.38,Home Decor,Box,Wood
LAP0215-35,2015-03-19,1,Rs.550.00,Home Decor,Box,Wood
LAP0215-36,2015-09-17,1,Rs.450.00,Home Decor,Box,Wood
LAP0215-36,2015-10-31,1,Rs.450.00,Home Decor,Box,Wood
LAP0215-36,2015-04-29,1,Rs.400.00,Home Decor,Box,Wood
LAP0215-36,2015-10-29,1,Rs.400.00,Home Decor,Box,Wood
LAP0215-36,2015-06-14,1,Rs.400.00,Home Decor,Box,Wood
LAP0215-36,2015-07-18,1,Rs.400.00,Home Decor,Box,Wood
LAP0215-37,2015-06-07,1,Rs.311.00,Frame,,Wood
LAP0215-37,2015-03-19,2,Rs.700.00,Frame,,Wood
LAP0215-37,2015-08-05,1,Rs.315.00,Frame,,Wood
LAP0215-37,2015-12-04,1,Rs.311.11,Frame,,Wood
LAP0215-38,2015-10-07,1,Rs.311.33,Stand,Candle Stand,Wood
LAP0215-38,2015-06-15,2,Rs.622.44,Stand,Candle Stand,Wood
LAP0215-38,2015-04-21,2,Rs.622.00,Stand,Candle Stand,Wood
LAP0215-39,2015-12-09,1,Rs.1422.22,Home Decor,Planters,Wood
LAP0215-39,2015-04-29,1,Rs.1520.00,Home Decor,Planters,Wood
LAP0215-39,2015-12-09,2,Rs.2844.44,Home Decor,Planters,Wood
LAP0215-40,2015-11-08,1,Rs.1300.00,Home Decor,Animal,Wood
LAP0215-40,2015-05-23,2,Rs.2080.00,Home Decor,Animal,Wood
LAP0215-40,2015-06-25,1,Rs.1156.00,Home Decor,Animal,Wood
LAP0215-40,2015-04-10,1,Rs.1156.00,Home Decor,Animal,Wood
LAP0215-40,2015-04-10,1,Rs.1300.00,Home Decor,Animal,Wood
LAP0215-40,2015-06-19,1,Rs.1156.00,Home Decor,Animal,Wood
LAP0215-40,2015-04-20,1,Rs.1156.00,Home Decor,Animal,Wood
LAP0215-40,2015-08-11,1,Rs.1155.00,Home Decor,Animal,Wood
LAP0215-40,2015-06-18,1,Rs.1156.00,Home Decor,Animal,Wood
LAP0215-40,2015-06-19,1,Rs.1156.00,Home Decor,Animal,Wood
LAP0215-40,2015-04-07,2,Rs.2322.00,Home Decor,Animal,Wood
LAP0215-40,2015-03-21,1,Rs.1156.00,Home Decor,Animal,Wood
LAP0215-41,2016-05-22,1,Rs.711.12,Home Decor,Animal,Wood
LAP0215-41,2015-11-04,1,Rs.800.00,Home Decor,Animal,Wood
LAP0215-41,2015-12-15,1,Rs.711.11,Home Decor,Animal,Wood
LAP0215-41,2015-09-26,1,Rs.760.00,Home Decor,Animal,Wood
LAP0215-41,2017-12-28,2,Rs.1400.00,Home Decor,Animal,Wood
LAP0215-41,2015-05-23,2,Rs.1279.80,Home Decor,Animal,Wood
LAP0215-41,2015-12-07,1,Rs.711.00,Home Decor,Animal,Wood
LAP0215-41,2015-06-15,1,Rs.711.00,Home Decor,Animal,Wood
LAP0215-41,2015-03-04,1,Rs.711.00,Home Decor,Animal,Wood
LAP0215-41,2017-12-16,1,Rs.700.00,Home Decor,Animal,Wood
LAP0215-41,2017-12-19,2,Rs.1400.00,Home Decor,Animal,Wood
LAP0215-41,2015-07-05,1,Rs.720.00,Home Decor,Animal,Wood
LAP0215-41,2015-03-21,1,Rs.711.00,Home Decor,Animal,Wood
LAP0215-42,2017-12-19,1,Rs.500.00,Home Decor,Animal,Wood
LAP0215-42,2015-04-30,1,Rs.489.00,Home Decor,Animal,Wood
LAP0215-42,2015-10-04,1,Rs.489.00,Home Decor,Animal,Wood
LAP0215-42,2017-12-23,2,Rs.1000.00,Home Decor,Animal,Wood
LAP0215-42,2017-12-16,1,Rs.500.00,Home Decor,Animal,Wood
LAP0215-42,2015-04-25,1,Rs.489.00,Home Decor,Animal,Wood
LAP0215-42,2017-10-12,3,Rs.165.00,Home Decor,Animal,Wood
LAP0215-42,2016-11-01,1,Rs.489.00,Home Decor,Animal,Wood
LAP0215-42,2015-05-04,1,Rs.488.89,Home Decor,Animal,Wood
LAP0215-42,2016-05-20,1,Rs.444.45,Home Decor,Animal,Wood
LAP0215-42,2015-03-04,1,Rs.489.00,Home Decor,Animal,Wood
LAP0215-42,2015-05-04,1,Rs.489.00,Home Decor,Animal,Wood
LAP0215-42,2015-03-10,1,Rs.489.00,Home Decor,Animal,Wood
LAP0317-01,2017-03-09,1,Rs.23750.00,Table,Console,Wood
LAP0317-02,2017-07-26,2,Rs.2542.50,Mirror,,Glass and Wood
LAP0317-05,2017-06-16,1,Rs.34675.00,Cupboard,Cabinet,Wood
LAP0317-10,2017-03-08,1,Rs.10000.00,Frame,,Wood
LAP0317-100,2017-02-09,1,Rs.950.00,Home Decor,Box,Wood
LAP0317-101,2017-03-15,1,Rs.669.64,Home Decor,Box,Wood
LAP0317-101,2017-03-26,2,Rs.1600.00,Home Decor,Box,Wood
LAP0317-101,2017-05-14,1,Rs.881.10,Home Decor,Box,Wood
LAP0317-101,2017-03-16,1,Rs.704.88,Home Decor,Box,Wood
LAP0317-102,2017-10-16,1,Rs.2100.00,Home Decor,Planters,Wood
LAP0317-102,2017-02-09,1,Rs.2600.00,Home Decor,Planters,Wood
LAP0317-102,2017-07-22,1,Rs.2070.00,Home Decor,Planters,Wood
LAP0317-102,2017-10-16,1,Rs.2300.00,Home Decor,Planters,Wood
LAP0317-102,2017-07-22,1,Rs.2340.00,Home Decor,Planters,Wood
LAP0317-102,2017-07-22,1,Rs.1890.00,Home Decor,Planters,Wood
LAP0317-103,2017-07-10,1,Rs.2100.00,Home Decor,Planters,Wood
LAP0317-103,2017-09-05,1,Rs.1585.98,Home Decor,Planters,Wood
LAP0317-103,2017-01-04,1,Rs.1850.31,Home Decor,Planters,Wood
LAP0317-103,2017-09-11,1,Rs.1800.00,Home Decor,Planters,Wood
LAP0317-103,2017-01-04,1,Rs.2026.53,Home Decor,Planters,Wood
LAP0317-103,2017-08-14,1,Rs.2300.00,Home Decor,Planters,Wood
LAP0317-103,2017-06-08,1,Rs.1800.00,Home Decor,Planters,Wood
LAP0317-104,2017-09-04,1,Rs.2467.08,Home Decor,Stool,Wood
LAP0317-104,2017-07-06,1,Rs.969.21,Home Decor,Stool,Wood
LAP0317-104,2017-05-22,1,Rs.969.21,Home Decor,Stool,Wood
LAP0317-104,2017-09-09,1,Rs.1100.00,Home Decor,Stool,Wood
LAP0317-104,2017-03-18,1,Rs.969.21,Home Decor,Stool,Wood
LAP0317-104,2017-09-08,1,Rs.1100.00,Home Decor,Stool,Wood
LAP0317-104,2017-04-09,1,Rs.1100.00,Home Decor,Stool,Wood
LAP0317-105,2017-10-09,1,Rs.2800.00,Home Decor,Stool,Wood
LAP0317-105,2017-06-25,1,Rs.2220.37,Home Decor,Stool,Wood
LAP0317-105,2017-12-16,1,Rs.3500.00,Home Decor,Stool,Wood
LAP0317-105,2017-09-12,2,Rs.7000.00,Home Decor,Stool,Wood
LAP0317-105,2017-03-23,1,Rs.2800.00,Home Decor,Stool,Wood
LAP0317-106,2017-07-10,1,Rs.3700.00,Home Decor,Stool,Wood
LAP0317-106,2017-10-09,2,Rs.7030.00,Home Decor,Stool,Wood
LAP0317-106,2017-07-06,1,Rs.3515.00,Home Decor,Stool,Wood
LAP0317-107,2017-09-13,1,Rs.4000.00,Home Decor,Stool,Wood
LAP0317-107,2017-07-16,1,Rs.3390.00,Home Decor,Stool,Wood
LAP0317-107,2017-05-13,1,Rs.3800.00,Home Decor,Stool,Wood
LAP0317-107,2017-06-08,1,Rs.4000.00,Home Decor,Stool,Wood
LAP0317-108,2017-07-30,1,Rs.3230.00,Home Decor,Box,Wood
LAP0317-108,2017-03-06,1,Rs.2995.74,Home Decor,Box,Wood
LAP0317-109,2017-04-27,1,Rs.2026.53,Home Decor,Box,Wood
LAP0317-109,2017-01-05,1,Rs.2026.53,Home Decor,Box,Wood
LAP0317-109,2017-07-10,1,Rs.2300.00,Home Decor,Box,Wood
LAP0317-109,2017-08-15,1,Rs.2300.00,Home Decor,Box,Wood
LAP0317-109,2017-02-10,1,Rs.2250.00,Home Decor,Box,Wood
LAP0317-11,2017-04-22,1,Rs.10925.00,Home Decor,Box,Wood
LAP0317-110,2017-09-30,1,Rs.1377.50,Bajot,Regular,Metal and Wood
LAP0317-110,2017-07-31,1,Rs.1228.88,Bajot,Regular,Metal and Wood
LAP0317-110,2017-09-30,1,Rs.1567.50,Bajot,Regular,Metal and Wood
LAP0317-110,2017-08-13,2,Rs.2400.00,Bajot,Regular,Metal and Wood
LAP0317-111,2017-05-15,2,Rs.4687.45,Home Decor,Stool,Wood
LAP0317-111,2017-06-05,1,Rs.2114.64,Home Decor,Stool,Wood
LAP0317-111,2017-04-30,2,Rs.4800.00,Home Decor,Stool,Wood
LAP0317-111,2017-08-26,1,Rs.3040.00,Home Decor,Stool,Wood
LAP0317-111,2017-06-09,2,Rs.7200.00,Home Decor,Stool,Wood
LAP0317-111,2017-03-30,1,Rs.2819.52,Home Decor,Stool,Wood
LAP0317-112,2017-09-04,1,Rs.1400.00,Table,Stool,Wood
LAP0317-112,2017-01-10,1,Rs.4512.50,Table,Stool,Wood
LAP0317-112,2017-09-10,1,Rs.2800.00,Table,Stool,Wood
LAP0317-112,2017-06-14,1,Rs.2343.73,Table,Stool,Wood
LAP0317-112,2017-04-27,2,Rs.5600.00,Table,Stool,Wood
LAP0317-112,2017-06-21,1,Rs.2467.08,Table,Stool,Wood
LAP0317-114,2017-11-10,1,Rs.3500.00,Home Decor,Stool,Wood
LAP0317-114,2017-11-18,1,Rs.3325.00,Home Decor,Stool,Wood
LAP0317-114,2017-07-10,1,Rs.3500.00,Home Decor,Stool,Wood
LAP0317-114,2017-09-09,1,Rs.3500.00,Home Decor,Stool,Wood
LAP0317-115,2017-11-06,1,Rs.6000.00,Home Decor,Stool,Wood
LAP0317-115,2017-07-30,1,Rs.5700.00,Home Decor,Stool,Wood
LAP0317-116,2017-09-04,1,Rs.3300.00,Table,Stool,Wood
LAP0317-116,2017-10-08,1,Rs.3135.00,Table,Stool,Wood
LAP0317-116,2017-08-20,1,Rs.3200.00,Table,Stool,Wood
LAP0317-117,2017-06-16,1,Rs.1330.00,Bajot,Pidda,Wood
LAP0317-117,2017-03-14,1,Rs.1422.98,Bajot,Pidda,Wood
LAP0317-117,2017-01-04,1,Rs.1674.09,Bajot,Pidda,Wood
LAP0317-117,2017-04-30,1,Rs.1497.87,Bajot,Pidda,Wood
LAP0317-117,2017-11-11,1,Rs.1000.00,Bajot,Pidda,Wood
LAP0317-118,2017-04-30,1,Rs.1233.54,Home Decor,Box,Wood
LAP0317-118,2017-08-31,1,Rs.1400.00,Home Decor,Box,Wood
LAP0317-119,2017-07-22,1,Rs.1500.00,Home Decor,Planters,Wood
LAP0317-119,2017-07-31,1,Rs.1144.13,Home Decor,Planters,Wood
LAP0317-119,2017-10-22,1,Rs.900.00,Home Decor,Planters,Wood
LAP0317-119,2017-10-22,1,Rs.900.00,Home Decor,Planters,Wood
LAP0317-120,2017-06-30,1,Rs.1282.50,Home Decor,Hook,Metal
LAP0317-121,2017-03-17,3,Rs.3600.00,Home Decor,Animal,Wood
LAP0317-121,2017-03-17,1,Rs.1200.00,Home Decor,Animal,Wood
LAP0317-122,2017-05-20,1,Rs.1850.31,Home Decor,,Wood
LAP0317-122,2017-06-24,1,Rs.1665.28,Home Decor,,Wood
LAP0317-122,2017-11-06,1,Rs.2100.00,Home Decor,,Wood
LAP0317-122,2017-03-23,1,Rs.2100.00,Home Decor,,Wood
LAP0317-123,2017-05-07,1,Rs.2205.00,Home Decor,,Wood
LAP0317-123,2017-08-25,1,Rs.2100.00,Home Decor,,Wood
LAP0317-123,2017-09-10,1,Rs.2100.00,Home Decor,,Wood
LAP0317-127,2017-07-15,1,Rs.1779.75,Home Decor,,Wood
LAP0317-127,2017-07-19,1,Rs.1779.75,Home Decor,,Wood
LAP0317-127,2017-09-28,1,Rs.2100.00,Home Decor,,Wood
LAP0317-128,2017-08-13,1,Rs.1750.00,Home Decor,Animal,Wood
